step,distFromStart,speedX,speedY,angle,trackPos,sensorFront,curLapTime,lastLapTime,steer,accel,brake,gear
3037,1074.87,168.193,0.0739746,-0.00793523,-0.48139,38.3313,61.786,0.0,-0.0003736945561924602,0.0,0.6,5
3038,1075.79,166.76,0.0809738,-0.00411314,-0.48017,37.3687,61.806,0.0,0.0006150193951272985,0.0,0.31999999999999995,5
3039,1076.7,165.586,0.0936187,-0.000345826,-0.479657,36.421,61.826,0.0,0.0024762271140135773,0.0,0.039999999999999925,5
3040,1077.61,165.219,0.0870966,0.00311756,-0.4798,35.5502,61.846,0.0,0.004911883393201654,0.25,0.0,5
3041,1078.52,165.277,0.0504582,0.00625312,-0.480612,34.7562,61.866,0.0,0.007815228758834978,0.5,0.0,5
3042,1079.43,165.574,-0.00128901,0.00909764,-0.48201,34.028,61.886,0.0,0.01104509624859187,0.75,0.0,5
3043,1080.35,166.094,-0.0574005,0.0116536,-0.483969,33.3611,61.906,0.0,0.014542227832486303,1.0,0.0,5
3044,1081.26,166.713,-0.128719,0.0141246,-0.486472,32.7061,61.926,0.0,0.01819294494391765,1.0,0.0,5
3045,1082.18,167.321,-0.174098,0.0168481,-0.489526,31.9866,61.946,0.0,0.022023326774564516,1.0,0.0,5
3046,1083.1,167.91,-0.177342,0.0198658,-0.493149,31.1954,61.966,0.0,0.0258826841380895,1.0,0.0,5
3047,1084.03,167.599,-0.179321,0.022712,-0.497339,30.4373,61.986,0.0,0.029576618875159714,0.0,0.3,5
3048,1084.94,166.42,-0.294367,0.0248374,-0.502014,29.826,62.006,0.0,0.03310147912589471,0.0,0.6,5
3049,1085.85,164.669,-0.498826,0.0262982,-0.507202,29.3411,62.026,0.0,0.03705435820635376,0.0,0.62,5
3050,1086.75,162.517,-0.700029,0.0272829,-0.512772,28.9429,62.046,0.0,0.041721442411536074,0.0,0.62,4
3051,1087.64,160.242,-0.839916,0.0278613,-0.518613,28.6186,62.066,0.0,0.046743682234692545,0.0,0.62,4
3052,1088.51,158.361,-0.955525,0.0283206,-0.524609,28.3116,62.086,0.0,0.05150613845289631,0.0,0.62,4
3053,1089.38,156.398,-1.0051,0.0290084,-0.53074,27.9537,62.106,0.0,0.05590497307162356,0.0,0.62,4
3054,1090.23,154.372,-0.987466,0.0299345,-0.536935,27.5464,62.126,0.0,0.05969129295643173,0.0,0.62,4
3055,1091.07,152.625,-0.990802,0.0305902,-0.54321,27.1899,62.146,0.0,0.06268657833395372,0.0,0.33999999999999997,4
3056,1091.91,151.489,-1.19307,0.0287374,-0.549496,27.3278,62.166,0.0,0.06521068431138247,0.0,0.05999999999999994,4
3057,1092.74,151.241,-1.52426,0.0245827,-0.555591,27.9469,62.186,0.0,0.06804535952406071,0.25,0.0,4
3058,1093.57,151.366,-1.76807,0.0203391,-0.561264,28.6283,62.206,0.0,0.07132797261732582,0.5,0.0,4
3059,1094.4,151.745,-1.86117,0.0167464,-0.56647,29.2135,62.226,0.0,0.07433270512848084,0.75,0.0,4
3060,1095.24,152.334,-1.84902,0.0141101,-0.571188,29.6229,62.246,0.0,0.07633451825053994,0.9420225978028547,0.0,4
3061,1096.08,152.969,-1.74945,0.0132489,-0.575519,29.652,62.266,0.0,0.07720679637412017,0.8759056073778771,0.0,4
3062,1096.91,152.665,-1.47608,0.01455,-0.579648,29.1993,62.286,0.0,0.0772071747491815,0.0,0.3,4
3063,1097.75,151.459,-1.15871,0.0170342,-0.583768,28.4886,62.306,0.0,0.07606641761547542,0.0,0.6,4
3064,1098.58,149.943,-0.991036,0.019468,-0.588004,27.7962,62.326,0.0,0.07418839503566292,0.0,0.62,4
3065,1099.39,148.228,-0.940197,0.0210409,-0.592453,27.2881,62.346,0.0,0.0727936549591072,0.0,0.33999999999999997,4
3066,1100.2,146.737,-0.865937,0.0208386,-0.59696,27.1551,62.366,0.0,0.07230423024429614,0.0,0.05999999999999994,4
3067,1101.01,146.404,-0.985387,0.017469,-0.601166,27.7144,62.386,0.0,0.0718265087956501,0.25,0.0,4
3068,1101.81,146.556,-1.19912,0.0132533,-0.604956,28.5013,62.406,0.0,0.07174682583280298,0.5,0.0,4
3069,1102.62,146.956,-1.34998,0.00945759,-0.608282,29.242,62.426,0.0,0.07221893090872669,0.75,0.0,4
3070,1103.42,147.589,-1.40612,0.00671309,-0.611151,29.7763,62.446,0.0,0.07274777838637234,1.0,0.0,4
3071,1104.24,148.308,-1.37386,0.00503027,-0.613712,30.0788,62.466,0.0,0.07295513401766938,0.9879468550303208,0.0,4
3072,1105.05,148.993,-1.2608,0.00435227,-0.615958,30.153,62.486,0.0,0.0726323106155049,0.9465912248791275,0.0,4
3073,1105.87,149.518,-1.23929,0.00381291,-0.618069,30.1993,62.506,0.0,0.071668252079422,0.9074071070114662,0.0,4
3074,1106.69,150.128,-1.27404,0.0027805,-0.620077,30.3719,62.526,0.0,0.07089595577025173,0.8772414230685319,0.0,4
3075,1107.52,150.733,-1.30092,0.00139117,-0.62189,30.6438,62.546,0.0,0.07048464501107503,0.844460764644956,0.0,4
3076,1108.35,150.361,-1.28031,-0.000101209,-0.623483,30.9544,62.566,0.0,0.07016510980558094,0.0,0.3,4
3077,1109.17,148.927,-1.32542,-0.00158513,-0.624823,31.2775,62.586,0.0,0.06958438281405012,0.0,0.6,4
3078,1109.98,147.389,-1.33882,-0.00291586,-0.62598,31.5736,62.606,0.0,0.06927014047031652,0.0,0.31999999999999995,4
3079,1110.79,146.552,-1.28367,-0.00521797,-0.626834,32.1407,62.626,0.0,0.06896005551840532,0.0,0.039999999999999925,4
3080,1111.59,146.469,-1.33324,-0.00859493,-0.627222,33.0277,62.646,0.0,0.0678865291550565,0.25,0.0,4
3081,1112.39,146.631,-1.37193,-0.0117735,-0.627118,33.9038,62.666,0.0,0.0666213368082817,0.5,0.0,4
3082,1113.2,146.996,-1.46094,-0.0147735,-0.626578,34.7676,62.686,0.0,0.06517350163855598,0.75,0.0,4
3083,1114.01,147.597,-1.56015,-0.0175658,-0.625659,35.6045,62.706,0.0,0.0639525830404206,1.0,0.0,4
3084,1114.82,148.308,-1.63486,-0.0199797,-0.624387,36.36,62.726,0.0,0.0629902218464469,0.9785087745944556,0.0,4
3085,1115.64,149.01,-1.62228,-0.0217125,-0.622806,36.9356,62.746,0.0,0.06213266973771423,0.9459260043534121,0.0,4
3086,1116.45,149.673,-1.51844,-0.0226864,-0.620889,37.3029,62.766,0.0,0.06094767592854797,0.9134342073579296,0.0,4
3087,1117.28,150.296,-1.36285,-0.0230936,-0.618683,37.5127,62.786,0.0,0.05912571054141735,0.8824746854216747,0.0,4
3088,1118.1,150.883,-1.19828,-0.0232367,-0.61626,37.6522,62.806,0.0,0.05666027866618542,0.8531406865765112,0.0,4
3089,1118.93,150.47,-1.05281,-0.0233005,-0.613611,37.7759,62.826,0.0,0.053748232195131515,0.0,0.3,4
3090,1119.76,150.013,-0.925332,-0.0235394,-0.61084,37.9571,62.846,0.0,0.050692391552195036,0.25,0.019999999999999962,4
3091,1120.58,150.138,-0.862035,-0.0241771,-0.60787,38.2656,62.866,0.0,0.04759418574173992,0.5,0.0,4
3092,1121.4,150.529,-0.848716,-0.0248641,-0.604755,38.5949,62.886,0.0,0.04474512741463096,0.75,0.0,4
3093,1122.23,150.044,-0.841565,-0.0253606,-0.601523,38.8708,62.906,0.0,0.04237147156340981,0.0,0.3,4
3094,1123.05,149.629,-0.802537,-0.0257024,-0.598209,39.1028,62.926,0.0,0.040447484611993864,0.25,0.019999999999999962,4
3095,1123.87,149.77,-0.756387,-0.0259428,-0.594809,39.3069,62.946,0.0,0.03865878273543594,0.5,0.0,4
3096,1124.7,150.165,-0.713336,-0.0260573,-0.591321,39.4751,62.966,0.0,0.03692150214370679,0.75,0.0,4
3097,1125.52,150.715,-0.692532,-0.0260323,-0.587766,39.6034,62.986,0.0,0.03526606976580694,0.8634658969696054,0.0,4
3098,1126.35,150.267,-0.653911,-0.0257335,-0.584204,39.6486,63.006,0.0,0.033848901566539344,0.0,0.3,4
3099,1127.17,149.854,-0.583394,-0.0252264,-0.580673,39.6297,63.026,0.0,0.032587624486133365,0.25,0.019999999999999962,4
3100,1128.0,150.004,-0.493538,-0.0244829,-0.577151,39.5395,63.046,0.0,0.03127763384211786,0.5,0.0,4
3101,1128.82,150.408,-0.41994,-0.023536,-0.573666,39.3877,63.066,0.0,0.029853729285454565,0.75,0.0,4
3102,1129.65,150.946,-0.370549,-0.0224655,-0.570233,39.1995,63.086,0.0,0.028511177878974364,0.8501533056937212,0.0,4
3103,1130.48,150.495,-0.340937,-0.0212821,-0.566962,38.9738,63.106,0.0,0.027422950585694807,0.0,0.3,4
3104,1131.3,149.072,-0.348264,-0.0200334,-0.563931,38.7227,63.126,0.0,0.026710919577884122,0.0,0.6,4
3105,1132.11,147.407,-0.322642,-0.0188556,-0.561121,38.4867,63.146,0.0,0.026554932601600495,0.0,0.31999999999999995,4
3106,1132.92,146.728,-0.338877,-0.0185109,-0.558475,38.4862,63.166,0.0,0.026557947635360298,0.0,0.039999999999999925,4
3107,1133.73,146.664,-0.375174,-0.0183452,-0.55589,38.535,63.186,0.0,0.02669480075455053,0.25,0.0,4
3108,1134.53,146.863,-0.355733,-0.0178556,-0.553366,38.4881,63.206,0.0,0.026998317865445584,0.5,0.0,4
3109,1135.34,147.291,-0.282932,-0.0169099,-0.550891,38.3098,63.226,0.0,0.027142308445443915,0.75,0.0,4
3110,1136.15,147.934,-0.217247,-0.0156674,-0.548502,38.0465,63.246,0.0,0.0269515543290339,1.0,0.0,4
3111,1136.97,148.631,-0.169549,-0.0142527,-0.546252,37.7326,63.266,0.0,0.026660938384726766,0.9716039463634436,0.0,4
3112,1137.79,149.284,-0.139914,-0.0127084,-0.544208,37.3789,63.286,0.0,0.02647888968994545,0.936404378629283,0.0,4
3113,1138.61,149.909,-0.114574,-0.0111231,-0.54238,37.0103,63.306,0.0,0.026544317196421505,0.9033816023423831,0.0,4
3114,1139.43,150.508,-0.0895902,-0.00980818,-0.540753,36.7122,63.326,0.0,0.026837529864002427,0.8717425333901196,0.0,4
3115,1140.26,150.031,-0.109083,-0.00875723,-0.539322,36.4813,63.346,0.0,0.0272308537714836,0.0,0.3,4
3116,1141.08,149.624,-0.135348,-0.00794697,-0.538089,36.3093,63.366,0.0,0.027949121556430097,0.25,0.019999999999999962,4
3117,1141.91,149.801,-0.133028,-0.00718099,-0.537009,36.1449,63.386,0.0,0.028875431566011397,0.5,0.0,4
3118,1142.73,150.218,-0.0904502,-0.00619578,-0.536014,35.9199,63.406,0.0,0.029738874572391737,0.75,0.0,4
3119,1143.56,150.759,-0.0619401,-0.00512117,-0.535165,35.6685,63.426,0.0,0.030353964931177937,0.8545215754518302,0.0,4
3120,1144.39,150.221,-0.0627152,-0.00410306,-0.534482,35.4275,63.446,0.0,0.030920928347058535,0.0,0.3,4
3121,1145.21,149.807,-0.0836251,-0.00328231,-0.533966,35.2334,63.466,0.0,0.0316669248436375,0.25,0.019999999999999962,4
3122,1146.03,149.936,-0.102424,-0.00266695,-0.533591,35.0884,63.486,0.0,0.03261738633135985,0.5,0.0,4
3123,1146.86,150.322,-0.137747,-0.00253123,-0.533334,35.0628,63.506,0.0,0.033633141206758616,0.75,0.0,4
3124,1147.69,150.853,-0.212356,-0.00264519,-0.533121,35.1,63.526,0.0,0.03467406703764002,0.8476431654852908,0.0,4
3125,1148.51,150.341,-0.277619,-0.00276762,-0.53299,35.1364,63.546,0.0,0.03592496697583002,0.0,0.3,4
3126,1149.34,149.958,-0.245406,-0.00267249,-0.532852,35.117,63.566,0.0,0.03729019874528802,0.25,0.019999999999999962,4
3127,1150.16,150.115,-0.149623,-0.00212133,-0.532694,34.9812,63.586,0.0,0.03814400861728932,0.5,0.0,4
3128,1150.99,150.512,-0.0945375,-0.00145602,-0.532538,34.8167,63.606,0.0,0.03832930473103359,0.75,0.0,4
3129,1151.82,149.952,-0.102842,-0.000877023,-0.532468,34.6716,63.626,0.0,0.038343212127153165,0.0,0.3,4
3130,1152.64,149.521,-0.135318,-0.000500202,-0.532513,34.574,63.646,0.0,0.038663617020335314,0.25,0.019999999999999962,4
3131,1153.46,149.633,-0.155291,-0.000421286,-0.532651,34.5492,63.666,0.0,0.03930089923776682,0.5,0.0,4
3132,1154.28,150.01,-0.215213,-0.00103641,-0.532773,34.7008,63.686,0.0,0.03998410808032576,0.75,0.0,4
3133,1155.11,150.536,-0.322943,-0.00198328,-0.532861,34.9392,63.706,0.0,0.04076577004780796,0.8563907287468076,0.0,4
3134,1155.94,150.017,-0.409932,-0.00288785,-0.532904,35.1702,63.726,0.0,0.04183749159665527,0.0,0.3,4
3135,1156.76,148.423,-0.390766,-0.0033201,-0.532858,35.2837,63.746,0.0,0.04301670261510098,0.0,0.6,4
3136,1157.57,146.938,-0.28456,-0.00299513,-0.532751,35.2038,63.766,0.0,0.04372215767536304,0.0,0.31999999999999995,4
3137,1158.37,146.232,-0.200217,-0.00299203,-0.532578,35.2091,63.786,0.0,0.04371463399087794,0.0,0.039999999999999925,4
3138,1159.18,146.151,-0.22217,-0.00343716,-0.532306,35.3344,63.806,0.0,0.04323066529926934,0.25,0.0,4
3139,1159.98,146.3,-0.268228,-0.00387931,-0.532022,35.4595,63.826,0.0,0.04310687963273862,0.5,0.0,4
3140,1160.79,146.671,-0.335031,-0.00428593,-0.531726,35.5761,63.846,0.0,0.04341556617263529,0.75,0.0,4
3141,1161.59,146.24,-0.393974,-0.00450122,-0.531436,35.6429,63.866,0.0,0.04418571338042833,0.0,0.3,4
3142,1162.39,144.937,-0.476421,-0.00449872,-0.53121,35.6501,63.886,0.0,0.04526253918416358,0.0,0.6,4
3143,1163.18,143.455,-0.520626,-0.00424564,-0.531097,35.5888,63.906,0.0,0.046749549706286725,0.0,0.31999999999999995,4
3144,1163.97,142.45,-0.510769,-0.0044421,-0.531027,35.6424,63.926,0.0,0.048334292192935495,0.0,0.039999999999999925,4
3145,1164.75,142.311,-0.536565,-0.0056479,-0.53085,35.9646,63.946,0.0,0.0495148345724018,0.25,0.0,4
3146,1165.53,142.468,-0.581546,-0.00707352,-0.530505,36.3544,63.966,0.0,0.05037939670704329,0.5,0.0,4
3147,1166.32,142.859,-0.613752,-0.00846672,-0.52998,36.7453,63.986,0.0,0.05109080116119384,0.75,0.0,4
3148,1167.18,142.275,-0.617566,-0.00973845,-0.529181,37.1171,64.008,0.0,0.05145845527327679,0.0,0.3,4
3149,1168.04,140.682,-0.647436,-0.0105762,-0.528235,37.379,64.03,0.0,0.05145169384660647,0.0,0.6,4
3150,1168.88,139.011,-0.628494,-0.0110289,-0.527219,37.539,64.052,0.0,0.05150068204842058,0.0,0.31999999999999995,4
3151,1169.72,138.232,-0.621482,-0.0117521,-0.526077,37.7783,64.074,0.0,0.0513639934443825,0.0,0.039999999999999925,4
3152,1170.56,138.139,-0.614758,-0.0119504,-0.52485,37.8768,64.096,0.0,0.05105568436570289,0.25,0.0,4
3153,1171.39,138.334,-0.529321,-0.0113331,-0.52359,37.7535,64.118,0.0,0.050747851877282014,0.5,0.0,4
3154,1172.23,138.684,-0.439112,-0.0107166,-0.522324,37.6312,64.14,0.0,0.05013993366763232,0.75,0.0,4
3155,1173.07,138.603,-0.693523,-0.0117878,-0.521152,37.9661,64.162,0.0,0.04929083418389041,0.8899751421575508,0.0,4
3156,1173.91,139.103,-1.15742,-0.0148368,-0.520105,38.8477,64.184,0.0,0.05010833494585837,0.7673043282921933,0.0,4
3157,1174.75,139.986,-1.6811,-0.0192313,-0.51904,40.1313,64.206,0.0,0.052916156477497756,0.7364968622795397,0.0,4
3158,1175.6,140.945,-1.95999,-0.0237358,-0.517679,41.4916,64.228,0.0,0.05713018268512897,0.6871532596279118,0.0,4
3159,1176.45,140.457,-1.71552,-0.0262475,-0.515643,42.3104,64.25,0.0,0.06066739357666621,0.0,0.3,4
3160,1177.3,138.839,-1.41449,-0.0271565,-0.512988,42.6766,64.272,0.0,0.06084308087532159,0.0,0.6,4
3161,1178.13,137.287,-1.15682,-0.0273067,-0.509973,42.8273,64.294,0.0,0.058732115194337166,0.0,0.31999999999999995,4
3162,1178.96,136.474,-0.940741,-0.0272952,-0.506708,42.9379,64.316,0.0,0.05547785290231584,0.0,0.039999999999999925,4
3163,1179.78,136.355,-0.771662,-0.027707,-0.503204,43.1838,64.338,0.0,0.051690712775367534,0.25,0.0,4
3164,1180.61,136.572,-0.652288,-0.028145,-0.499438,43.4463,64.36,0.0,0.04768218782020978,0.5,0.0,4
3165,1181.44,136.734,-0.788221,-0.0291697,-0.495557,43.8902,64.382,0.0,0.04381599075812944,0.75,0.0,4
3166,1182.26,137.233,-1.13407,-0.0315912,-0.491724,44.7603,64.404,0.0,0.04157414726022968,0.8434180157552299,0.0,4
3167,1183.1,138.036,-1.4347,-0.0343949,-0.487817,45.7598,64.426,0.0,0.041464172254013984,0.8211012749352031,0.0,4
3168,1183.94,138.846,-1.51084,-0.0366433,-0.483667,46.6036,64.448,0.0,0.04243399170965073,0.7837678528545959,0.0,4
3169,1184.78,139.559,-1.32972,-0.0376427,-0.479111,47.071,64.47,0.0,0.042824258570247235,0.8662253205415658,0.0,4
3170,1185.63,140.231,-1.05119,-0.0376778,-0.474124,47.2483,64.492,0.0,0.041440307322007604,0.8334410421346539,0.0,4
3171,1186.48,140.853,-0.784531,-0.0371921,-0.468808,47.2712,64.514,0.0,0.038417619249841606,0.8022081462141932,0.0,4
3172,1187.33,140.403,-0.608647,-0.0360663,-0.463345,47.0985,64.536,0.0,0.034454833489882986,0.0,0.3,4
3173,1188.18,139.938,-0.421934,-0.0343763,-0.457944,46.7509,64.558,0.0,0.030630672219120986,0.25,0.019999999999999962,4
3174,1189.02,140.085,-0.276362,-0.03286,-0.452624,46.4585,64.58,0.0,0.02698288092261164,0.5,0.0,4
3175,1189.87,140.437,-0.231579,-0.0315784,-0.447412,46.2378,64.602,0.0,0.023665902437720602,0.75,0.0,4
3176,1190.72,140.968,-0.297303,-0.030699,-0.442419,46.1339,64.624,0.0,0.021184764314625112,0.79815771772708,0.0,4
3177,1191.58,140.634,-0.313179,-0.0297014,-0.437607,45.9895,64.646,0.0,0.01990706616097163,0.0,0.3,4
3178,1192.42,139.044,-0.298256,-0.0283828,-0.433038,45.7428,64.668,0.0,0.019157886727838375,0.0,0.6,4
3179,1193.26,137.336,-0.237864,-0.0268508,-0.428717,45.4272,64.69,0.0,0.018701270813988365,0.0,0.31999999999999995,4
3180,1194.09,136.642,-0.163253,-0.0255144,-0.424597,45.1666,64.712,0.0,0.018217231612319165,0.0,0.039999999999999925,4
3181,1194.92,136.621,-0.108139,-0.0241826,-0.42063,44.9052,64.734,0.0,0.01755994697764188,0.25,0.0,4
3182,1195.75,136.871,-0.0544916,-0.0225725,-0.416818,44.5609,64.756,0.0,0.016918167806907875,0.5,0.0,4
3183,1196.58,137.368,-0.00679298,-0.020703,-0.413229,44.1396,64.778,0.0,0.016393367744417058,0.75,0.0,4
3184,1197.41,138.071,0.0331818,-0.0186868,-0.409894,43.6742,64.8,0.0,0.01608439308678344,0.9519723092076936,0.0,4
3185,1198.25,138.812,0.0632742,-0.0165988,-0.406839,43.1865,64.822,0.0,0.016041614068057423,0.916572308609016,0.0,4
3186,1199.09,139.455,0.0752629,-0.0145249,-0.404123,42.699,64.844,0.0,0.016295791770199495,0.879229801309993,0.0,4
3187,1199.94,140.166,0.0814345,-0.0125263,-0.401703,42.2291,64.866,0.0,0.01690120739420389,0.8467577958831916,0.0,4
3188,1200.79,140.832,0.0875334,-0.0105964,-0.399655,41.7726,64.888,0.0,0.01788624647632251,0.8004732554196784,0.0,4
3189,1201.65,140.315,0.0897389,-0.00875592,-0.397916,41.3357,64.91,0.0,0.01941552672351259,0.0,0.3,4
3190,1202.49,138.704,0.0697216,-0.00710273,-0.396481,40.9441,64.932,0.0,0.021289515712123036,0.0,0.6,4
3191,1203.33,137.006,0.0577316,-0.0056318,-0.39534,40.5949,64.954,0.0,0.023445036259760604,0.0,0.31999999999999995,4
3192,1204.15,136.338,0.0530508,-0.00472713,-0.394434,40.3884,64.976,0.0,0.025693809511613867,0.0,0.039999999999999925,4
3193,1204.98,136.321,0.0247918,-0.00416172,-0.393649,40.267,64.998,0.0,0.028411821611218163,0.25,0.0,4
3194,1205.81,136.406,0.0172171,-0.0036273,-0.392987,40.1503,65.02,0.0,0.031015414642028085,0.27178498150511876,0.0,4
3195,1206.63,136.085,0.00103997,-0.00322759,-0.392438,40.0651,65.042,0.0,0.03341743677909175,0.0,0.09915822621455014,4
3196,1207.46,135.023,-0.0520118,-0.00306427,-0.391949,40.0387,65.064,0.0,0.03558873748522602,0.0,0.3991582262145501,4
3197,1208.27,133.375,-0.128401,-0.00285244,-0.391592,39.9959,65.086,0.0,0.03759335960707872,0.0,0.62,4
3198,1209.07,131.673,-0.162973,-0.00252926,-0.39136,39.9205,65.108,0.0,0.03965337409746544,0.0,0.33999999999999997,4
3199,1209.87,130.793,-0.137456,-0.00278199,-0.391144,39.992,65.13,0.0,0.04150809285449372,0.0,0.05999999999999994,4
3200,1210.66,130.769,-0.15542,-0.00361693,-0.390857,40.189,65.152,0.0,0.042645827347989856,0.25,0.0,4
3201,1211.45,130.874,-0.164109,-0.00433445,-0.390439,40.3231,65.174,0.0,0.043393741089181724,0.28,0.0,4
3202,1212.25,130.989,-0.154233,-0.00486636,-0.389923,40.3837,65.196,0.0,0.043839966461350216,0.28,0.0,4
3203,1213.04,131.102,-0.127518,-0.00523388,-0.389313,40.382,65.218,0.0,0.044004253450352866,0.28,0.0,4
3204,1213.84,131.212,-0.102628,-0.00562155,-0.388605,40.3633,65.24,0.0,0.043903343767674546,0.27735699957627125,0.0,4
3205,1214.63,131.31,-0.0884933,-0.0059973,-0.387814,40.3216,65.262,0.0,0.0436217672183394,0.2644917358619053,0.0,4
3206,1215.43,131.04,-0.096174,-0.00643647,-0.386948,40.2745,65.284,0.0,0.0432847456384237,0.0,0.08192093751243754,4
3207,1216.22,131.0,-0.0862861,-0.00687838,-0.386029,40.209,65.306,0.0,0.043038975527263115,0.25,0.0,4
3208,1217.02,130.724,-0.0576746,-0.00717831,-0.385022,40.0991,65.328,0.0,0.04273020156674278,0.0,0.07723517655293385,4
3209,1217.81,130.691,-0.0558792,-0.00753951,-0.383936,39.9868,65.35,0.0,0.042288674776952924,0.25,0.0,4
3210,1218.6,130.784,-0.052238,-0.00779748,-0.382813,39.8395,65.372,0.0,0.041902937068976215,0.27037467754536865,0.0,4
3211,1219.4,130.88,-0.0554233,-0.00804436,-0.381647,39.6762,65.394,0.0,0.0415686771129323,0.26479243484099924,0.0,4
3212,1220.19,130.626,-0.0753671,-0.0083617,-0.38045,39.5125,65.416,0.0,0.04131678365626872,0.0,0.07707933907015055,4
3213,1220.98,130.58,-0.0998216,-0.00876427,-0.379224,39.3515,65.438,0.0,0.04121582035629088,0.25,0.0,4
3214,1221.77,130.68,-0.0826444,-0.00910282,-0.377924,39.1669,65.46,0.0,0.04121847192486017,0.27666117866981554,0.0,4
3215,1222.57,130.785,-0.0768584,-0.00969946,-0.376547,39.0151,65.482,0.0,0.04102916068303083,0.2734329188070666,0.0,4
3216,1223.36,130.884,-0.0837884,-0.0102801,-0.375073,38.8484,65.504,0.0,0.04070553808874187,0.2702403101353147,0.0,4
3217,1224.15,130.979,-0.087068,-0.0106897,-0.373523,38.6417,65.526,0.0,0.04036977490289849,0.2673748009967609,0.0,4
3218,1224.95,131.083,-0.0341778,-0.0107623,-0.371909,38.3695,65.548,0.0,0.040044533333377784,0.26473006389255416,0.0,4
3219,1225.74,131.17,0.0375836,-0.0104114,-0.370233,38.0216,65.57,0.0,0.03944554391969206,0.2616591200362569,0.0,4
3220,1226.54,130.886,0.0680285,-0.0100956,-0.368546,37.6724,65.592,0.0,0.038643912324470286,0.0,0.07755256078660941,4
3221,1227.33,130.839,0.0498632,-0.00996566,-0.366901,37.3444,65.614,0.0,0.037971314193969076,0.25,0.0,4
3222,1228.13,130.931,0.0302937,-0.0098269,-0.365289,37.0064,65.636,0.0,0.03765271098569115,0.27857205463881685,0.0,4
3223,1228.92,131.031,0.00788648,-0.00973177,-0.363727,36.666,65.658,0.0,0.03759292921742552,0.27508759684888195,0.0,4
3224,1229.72,131.129,-0.0112399,-0.00966084,-0.362204,36.3207,65.68,0.0,0.037725098253766944,0.2709210658837796,0.0,4
3225,1230.51,131.222,-0.00164727,-0.00967562,-0.360696,35.9793,65.702,0.0,0.03796691607699737,0.2666169304021344,0.0,4
3226,1231.31,131.307,-0.00539928,-0.0101029,-0.35914,35.6888,65.724,0.0,0.0380735569878166,0.26238271596465657,0.0,4
3227,1232.11,131.018,-0.0414611,-0.0107058,-0.357535,35.4144,65.746,0.0,0.038057573647848925,0.0,0.07814851601373636,4
3228,1232.9,130.978,-0.0770315,-0.0112883,-0.355881,35.1287,65.768,0.0,0.0381260310129969,0.25,0.0,4
3229,1233.7,131.081,-0.0135395,-0.0113442,-0.354147,34.7638,65.79,0.0,0.03824410134394074,0.2750514625384922,0.0,4
3230,1234.49,131.167,0.0828232,-0.0108291,-0.352332,34.3176,65.812,0.0,0.03788068867311239,0.2698710532969875,0.0,4
3231,1235.29,131.242,0.130582,-0.0101776,-0.350516,33.8488,65.834,0.0,0.03711717607705701,0.2654829235666823,0.0,4
3232,1236.08,131.313,0.129987,-0.00958371,-0.348792,33.3814,65.856,0.0,0.036433111050601215,0.26160139506549657,0.0,4
3233,1236.88,131.037,0.095473,-0.00919807,-0.347162,32.9341,65.878,0.0,0.03611375125690602,0.0,0.07854789369157746,4
3234,1237.67,130.962,0.0427642,-0.00903976,-0.345636,32.5087,65.9,0.0,0.036229823719093675,0.25,0.0,4
3235,1238.47,131.044,0.00998537,-0.00891101,-0.344193,32.0791,65.922,0.0,0.03670717230739825,0.275050429588505,0.0,4
3236,1239.27,131.132,0.0122936,-0.00892305,-0.342786,31.6592,65.944,0.0,0.03729969206450232,0.2707299520397696,0.0,4
3237,1240.06,131.211,0.00867857,-0.0094614,-0.34133,31.2947,65.966,0.0,0.03770591158299106,0.26609601673030303,0.0,4
3238,1240.86,131.283,-0.022639,-0.0101306,-0.339795,30.9382,65.988,0.0,0.03787319230165871,0.26190279560498825,0.0,4
3239,1241.65,130.977,-0.0548643,-0.0107505,-0.338193,30.5686,66.01,0.0,0.03801584401435796,0.0,0.07842065539855653,4
