repeat,episode,step,distance_m,distance_from_start_m,speed_kmh,heading_angle_rad,track_position,target_track_position,racing_line_error,minimum_track_sensor_m,raw_steer,control_steer,steering_delta,raw_longitudinal,control_accel,control_brake,control_gear,reward,reward_forward_velocity,reward_racing_line_factor,reward_steering_rate_penalty,reward_terminal_penalty,reward_progress_m,reward_lap_completion_bonus,reward_centering_penalty,lookahead_curvature_0m,lookahead_curvature_25m,lookahead_curvature_50m,lookahead_curvature_75m,lookahead_curvature_100m,lookahead_curvature_125m,lookahead_curvature_150m,lookahead_curvature_175m,lookahead_curvature_200m,lookahead_curvature_225m,lookahead_curvature_250m,lookahead_curvature_275m,physical_failure,termination_reason
1,1,2828,1939.55,1839.55,109.867,-0.0104283,0.208644,0.0,0.208644,5.667840003967285,0.1622067391872406,0.1622067391872406,0.17208309192210436,0.4386971890926361,0.4386971890926361,0.0,6,0.43719345685379696,0.43944410426691066,1.0,-7.403147631367855e-05,0.0,0.0,0.0,-0.0021766159368000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2829,1940.17,1840.17,109.883,-0.00941497,0.209535,0.0,0.209535,5.667479991912842,0.31251394748687744,0.31251394748687744,0.15030720829963684,0.25861042737960815,0.25861042737960815,0.0,6,0.4372607932674068,0.4395125197208239,1.0,-5.648064216707605e-05,0.0,0.0,0.0,-0.00219524581125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2830,1940.78,1840.78,109.433,-0.0126174,0.210799,0.0,0.210799,5.638780117034912,0.39677393436431885,0.39677393436431885,0.0842599868774414,-0.2426334172487259,0.0,0.2426334172487259,6,0.4354575969779381,0.43769715726145964,1.0,-1.7749363471466496e-05,0.0,0.0,0.0,-0.0022218109200499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2831,1941.4,1841.4,109.111,-0.018142,0.212457,0.0,0.212457,5.593709945678711,0.20705156028270721,0.20705156028270721,-0.18972237408161163,0.3672315776348114,0.3672315776348114,0.0,6,0.4340252928003305,0.4363721780908484,1.0,-8.998644806790746e-05,0.0,0.0,0.0,-0.00225689884245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2832,1942.01,1842.01,109.216,-0.0213469,0.214201,0.0,0.214201,5.562230110168457,0.01660975255072117,0.01660975255072117,-0.19044180773198605,0.4897787570953369,0.4897787570953369,0.0,6,0.4343796928458343,0.4367644664712148,1.0,-9.067020533056685e-05,0.0,0.0,0.0,-0.00229410342005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2833,1942.63,1842.63,109.402,-0.0177777,0.215372,0.0,0.215372,5.57466983795166,-0.04481755197048187,-0.04481755197048187,-0.06142730452120304,0.5572632551193237,0.5572632551193237,0.0,6,0.4352101613536577,0.43753884955720956,1.0,-9.43328435185153e-06,0.0,0.0,0.0,-0.0023192549192000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2834,1943.24,1843.24,109.528,-0.0120767,0.216083,0.0,0.216083,5.603390216827393,0.05101938173174858,0.05101938173174858,0.09583693370223045,0.354963481426239,0.354963481426239,0.0,6,0.435722496858227,0.4380800517973306,1.0,-2.296179465361429e-05,0.0,0.0,0.0,-0.00233459314445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2835,1943.86,1843.86,109.642,-0.00903827,0.216748,0.0,0.216748,5.616819858551025,0.21978209912776947,0.21978209912776947,0.1687627173960209,0.5187270641326904,0.5187270641326904,0.0,6,0.4361298998286502,0.4385500867408074,1.0,-7.120213695722303e-05,0.0,0.0,0.0,-0.0023489847752000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2836,1944.47,1844.47,109.723,-0.0100387,0.21769,0.0,0.21769,5.603869915008545,0.35905760526657104,0.35905760526657104,0.13927550613880157,0.45012611150741577,0.45012611150741577,0.0,6,0.4364519444343268,0.4388698854058523,1.0,-4.849416652554839e-05,0.0,0.0,0.0,-0.002369446805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2837,1945.09,1845.09,109.378,-0.0144494,0.219067,0.0,0.219067,5.567430019378662,0.4379834532737732,0.4379834532737732,0.07892584800720215,-0.19326335191726685,0.0,0.19326335191726685,6,0.43505123703994947,0.4374663277881086,1.0,-1.557322370913994e-05,0.0,0.0,0.0,-0.0023995175244500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2838,1945.7,1845.71,109.112,-0.020923,0.220918,0.0,0.220918,5.5160698890686035,0.22832179069519043,0.22832179069519043,-0.20966166257858276,0.32981616258621216,0.32981616258621216,0.0,6,0.4338023379755418,0.4363524711436298,1.0,-0.00010989503188803872,0.0,0.0,0.0,-0.0024402381362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2839,1946.32,1846.32,109.146,-0.0250595,0.222931,0.0,0.222931,5.477779865264893,0.01113505382090807,0.01113505382090807,-0.21718673687428236,0.30766618251800537,0.30766618251800537,0.0,6,0.43384408774735544,0.43644692448209066,1.0,-0.00011792519668524691,0.0,0.0,0.0,-0.0024849115380499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2840,1946.93,1846.93,109.313,-0.0211404,0.224321,0.0,0.224321,5.490180015563965,-0.10417194664478302,-0.10417194664478302,-0.11530700046569109,0.6341066956520081,0.6341066956520081,0.0,6,0.43460506125654447,0.43715429606948547,1.0,-3.323926089098721e-05,0.0,0.0,0.0,-0.00251599555205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2841,1947.55,1847.55,109.172,-0.0128878,0.224991,0.0,0.224991,5.533430099487305,-0.024347633123397827,-0.024347633123397827,0.07982431352138519,-0.08998210728168488,0.0,0.08998210728168488,6,0.4341047572637604,0.4366517345703833,1.0,-1.5929802572900997e-05,0.0,0.0,0.0,-0.00253104750405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2842,1948.16,1848.16,109.073,-0.00667507,0.225337,0.0,0.225337,5.5679497718811035,0.15845248103141785,0.15845248103141785,0.18280011415481567,0.30876779556274414,0.30876779556274414,0.0,6,0.4336599023180728,0.43628228020086035,1.0,-8.353970433753411e-05,0.0,0.0,0.0,-0.0025388381784500007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2843,1948.78,1848.78,109.069,-0.00562412,0.225842,0.0,0.225842,5.57056999206543,0.3056507706642151,0.3056507706642151,0.14719828963279724,0.27269190549850464,0.27269190549850464,0.0,6,0.43366470136555124,0.4362691001549283,1.0,-5.416834117705216e-05,0.0,0.0,0.0,-0.0025502304482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2844,1949.39,1849.39,109.075,-0.00893337,0.226739,0.0,0.226739,5.544099807739258,0.3936205804347992,0.3936205804347992,0.0879698097705841,0.422097384929657,0.422097384929657,0.0,6,0.4336927152086842,0.4362825906333119,1.0,-1.934671857768189e-05,0.0,0.0,0.0,-0.00257052870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2845,1950.0,1850.0,109.032,-0.0150488,0.22813,0.0,0.22813,5.497849941253662,0.26712295413017273,0.26712295413017273,-0.12649762630462646,0.12748931348323822,0.12748931348323822,0.0,6,0.43343644779832663,0.43607861676697834,1.0,-4.000412365176231e-05,0.0,0.0,0.0,-0.002602164845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2846,1950.62,1850.62,109.139,-0.0206407,0.229822,0.0,0.229822,5.453239917755127,0.09384520351886749,0.09384520351886749,-0.17327775061130524,0.3151319622993469,0.3151319622993469,0.0,6,0.4337470379392888,0.4364630084706311,1.0,-7.506294714228423e-05,0.0,0.0,0.0,-0.0026409075842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2847,1951.23,1851.23,109.32,-0.0204528,0.23125,0.0,0.23125,5.4439802169799805,-0.00990712083876133,-0.00990712083876133,-0.10375232435762882,0.636821448802948,0.636821448802948,0.0,6,0.4344878028662666,0.43718854235329063,1.0,-2.691136202402655e-05,0.0,0.0,0.0,-0.0026738281250000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2848,1951.85,1851.85,109.385,-0.0162671,0.232269,0.0,0.232269,5.460629940032959,0.014893725514411926,0.014893725514411926,0.024800846353173256,0.10835312306880951,0.10835312306880951,0.0,6,0.4347831285550433,0.4374821106780429,1.0,-1.537704949584268e-06,0.0,0.0,0.0,-0.0026974444180500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2849,1952.46,1852.46,109.393,-0.0128449,0.233168,0.0,0.233168,5.473959922790527,0.17269165813922882,0.17269165813922882,0.1577979326248169,0.24066036939620972,0.24066036939620972,0.0,6,0.4347552863955703,0.437535902675622,1.0,-6.225046885166563e-05,0.0,0.0,0.0,-0.0027183658112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2850,1953.08,1853.08,109.332,-0.0132044,0.234323,0.0,0.234323,5.463429927825928,0.2860427498817444,0.2860427498817444,0.11335109174251556,0.11726248264312744,0.11726248264312744,0.0,6,0.43451239054289537,0.4372898751343434,1.0,-3.2121174998050454e-05,0.0,0.0,0.0,-0.0027453634164500006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2851,1953.69,1853.69,109.231,-0.0174459,0.235927,0.0,0.235927,5.427259922027588,0.33734315633773804,0.33734315633773804,0.05130040645599365,0.13086748123168945,0.13086748123168945,0.0,6,0.4340678539216062,0.43685751071731255,1.0,-6.579329256375388e-06,0.0,0.0,0.0,-0.0027830774664500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2852,1954.31,1854.31,109.108,-0.0238107,0.238007,0.0,0.238007,5.376190185546875,0.1781093180179596,0.1781093180179596,-0.15923383831977844,-0.005083256401121616,0.0,0.005083256401121616,6,0.4334125332666054,0.4363082884072205,1.0,-6.338853816512336e-05,0.0,0.0,0.0,-0.0028323666024500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2853,1954.92,1854.92,109.292,-0.0270918,0.240135,0.0,0.240135,5.342639923095703,0.009721135720610619,0.009721135720610619,-0.16838818229734898,0.5827247500419617,0.5827247500419617,0.0,6,0.4340534493087029,0.43700757666979634,1.0,-7.088644984351308e-05,0.0,0.0,0.0,-0.00288324091125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2854,1955.54,1855.54,109.411,-0.0228041,0.241678,0.0,0.241678,5.355340003967285,-0.08263013511896133,-0.08263013511896133,-0.09235127083957195,0.28346967697143555,0.28346967697143555,0.0,6,0.4345884769108315,0.43753021158809574,1.0,-2.1321893064209933e-05,0.0,0.0,0.0,-0.0029204127842000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2855,1956.15,1856.15,109.451,-0.0155452,0.242673,0.0,0.242673,5.389100074768066,0.02690492942929268,0.02690492942929268,0.10953506454825401,0.22999419271945953,0.22999419271945953,0.0,6,0.4347765986146748,0.4377511026870388,1.0,-2.9994825913975433e-05,0.0,0.0,0.0,-0.0029445092464500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2856,1956.77,1856.77,109.442,-0.0111488,0.243549,0.0,0.243549,5.407959938049316,0.18380779027938843,0.18380779027938843,0.15690286085009575,0.1901453733444214,0.1901453733444214,0.0,6,0.4347134418933249,0.43774079393273224,1.0,-6.154626935736128e-05,0.0,0.0,0.0,-0.0029658057700499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2857,1957.39,1857.39,109.421,-0.0112503,0.244656,0.0,0.244656,5.399270057678223,0.32072722911834717,0.32072722911834717,0.13691943883895874,0.2307562679052353,0.2307562679052353,0.0,6,0.4346166063756906,0.43765630162432057,1.0,-4.686733182993841e-05,0.0,0.0,0.0,-0.0029928279168000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2858,1958.0,1858.0,109.106,-0.01524,0.246184,0.0,0.246184,5.36529016494751,0.37396782636642456,0.37396782636642456,0.05324059724807739,-0.1341145932674408,0.0,0.1341145932674408,6,0.4333359050897211,0.43637331958550946,1.0,-7.086402988329966e-06,0.0,0.0,0.0,-0.0030303280927999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2859,1958.62,1858.62,109.068,-0.0220369,0.248212,0.0,0.248212,5.312449932098389,0.31270673871040344,0.31270673871040344,-0.06126108765602112,0.7892777919769287,0.7892777919769287,0.0,6,0.4330762298508997,0.4361660720002517,1.0,-9.382302151996758e-06,0.0,0.0,0.0,-0.0030804598472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2860,1959.23,1859.23,109.302,-0.0298412,0.250746,0.0,0.250746,5.2515997886657715,0.23402945697307587,0.23402945697307587,-0.07867728173732758,0.8208668828010559,0.8208668828010559,0.0,6,0.4338541950792092,0.4370133481916631,1.0,-1.5475286653937048e-05,0.0,0.0,0.0,-0.0031436778258000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2861,1959.85,1859.85,109.589,-0.0377987,0.253816,0.0,0.253816,5.1875,0.2682456374168396,0.2682456374168396,0.03421618044376373,0.9169881939888,0.9169881939888,0.0,6,0.4348188335688948,0.4380428885292052,1.0,-2.926867510400499e-06,0.0,0.0,0.0,-0.0032211280928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2862,1960.47,1860.47,109.284,-0.0460046,0.25755,0.0,0.25755,5.118949890136719,0.3333528935909271,0.3333528935909271,0.06510725617408752,-0.25835728645324707,0.0,0.25835728645324707,6,0.43334630167663524,0.43667349918865156,1.0,-1.0597387016295644e-05,0.0,0.0,0.0,-0.003316600125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2863,1961.08,1861.08,108.961,-0.0538123,0.261905,0.0,0.261905,5.049530029296875,0.24642623960971832,0.24642623960971832,-0.0869266539812088,0.3036879003047943,0.3036879003047943,0.0,6,0.43176449960517815,0.43521310166435906,1.0,-1.889060793092201e-05,0.0,0.0,0.0,-0.0034297114512500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2864,1961.69,1861.69,108.709,-0.0594624,0.266759,0.0,0.266759,4.988430023193359,0.03757183626294136,0.03757183626294136,-0.20885440334677696,-0.0953831598162651,0.0,0.0953831598162651,6,0.43040041630621473,0.43406748491475805,1.0,-0.00010905040449334551,0.0,0.0,0.0,-0.0035580182040500005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2865,1962.3,1862.31,108.537,-0.0576919,0.271321,0.0,0.271321,4.965280055999756,-0.128908172249794,-0.128908172249794,-0.16648000851273537,0.09265901893377304,0.09265901893377304,0.0,6,0.4296756577332427,0.4334257009683787,1.0,-6.92889830860011e-05,0.0,0.0,0.0,-0.0036807542520499994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2866,1962.92,1862.92,107.986,-0.0471495,0.275015,0.0,0.275015,4.990630149841309,-0.19676941633224487,-0.19676941633224487,-0.06786124408245087,-0.2670607566833496,0.0,0.2670607566833496,6,0.4276707915271146,0.4314639669094857,1.0,-1.1512871121044933e-05,0.0,0.0,0.0,-0.0037816625112500005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2867,1963.52,1863.52,107.83,-0.0337766,0.277838,0.0,0.277838,5.037690162658691,-0.07151549309492111,-0.07151549309492111,0.12525392323732376,0.8563493490219116,0.8563493490219116,0.0,6,0.4271750667259993,0.4310739858014152,1.0,-3.922136321585348e-05,0.0,0.0,0.0,-0.003859697712199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2868,1964.13,1864.13,107.37,-0.023866,0.280209,0.0,0.280209,5.072030067443848,0.12697553634643555,0.12697553634643555,0.19849102944135666,-0.3267078399658203,0.0,0.3267078399658203,6,0.4253333420113686,0.42935769291734033,1.0,-9.84967219217238e-05,0.0,0.0,0.0,-0.00392585418405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2869,1964.74,1864.74,107.121,-0.0198968,0.282535,0.0,0.282535,5.0762200355529785,0.2817525565624237,0.2817525565624237,0.15477702021598816,0.9155864715576172,0.9155864715576172,0.0,6,0.4243479969810484,0.42839918810726574,1.0,-5.988981496735102e-05,0.0,0.0,0.0,-0.00399130131125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2870,1965.34,1865.34,107.113,-0.0218633,0.285168,0.0,0.285168,5.046850204467773,0.351712703704834,0.351712703704834,0.06996014714241028,0.09629315882921219,0.09629315882921219,0.0,6,0.42427132775159243,0.4283496032182629,1.0,-1.2236055470469243e-05,0.0,0.0,0.0,-0.0040660394112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2871,1965.95,1865.95,107.279,-0.0274695,0.288248,0.0,0.288248,4.995669841766357,0.2631232440471649,0.2631232440471649,-0.08858945965766907,0.8200040459632874,0.8200040459632874,0.0,6,0.4247801447080288,0.42895411041413484,1.0,-1.9620230906094438e-05,0.0,0.0,0.0,-0.0041543454752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2872,1966.55,1866.55,107.375,-0.0326322,0.291576,0.0,0.291576,4.945720195770264,0.09354452043771744,0.09354452043771744,-0.16957872360944748,0.10287349671125412,0.10287349671125412,0.0,6,0.42494862095690933,0.4292713415044619,1.0,-7.189235875252345e-05,0.0,0.0,0.0,-0.004250828188800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2873,1967.16,1867.16,107.649,-0.0320104,0.294547,0.0,0.294547,4.927690029144287,-0.08760757744312286,-0.08760757744312286,-0.1811520978808403,0.811882495880127,0.811882495880127,0.0,6,0.42595547339234974,0.4303754103592163,1.0,-8.204020641657386e-05,0.0,0.0,0.0,-0.00433789676045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2874,1967.77,1867.77,107.927,-0.0236209,0.296564,0.0,0.296564,4.9557600021362305,-0.14822787046432495,-0.14822787046432495,-0.06062029302120209,0.7023104429244995,0.7023104429244995,0.0,6,0.427180873171198,0.431587570525813,1.0,-9.187049814941008e-06,0.0,0.0,0.0,-0.0043975103048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2875,1968.38,1868.38,108.257,-0.0133866,0.2977,0.0,0.2977,5.000800132751465,0.04549652338027954,0.04549652338027954,0.1937243938446045,0.9191175699234009,0.9191175699234009,0.0,6,0.42846411368927073,0.43298920104119687,1.0,-9.382285192614859e-05,0.0,0.0,0.0,-0.004431264500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2876,1968.99,1868.99,108.602,-0.00797493,0.29861,0.0,0.29861,5.022980213165283,0.2274436056613922,0.2274436056613922,0.18194708228111267,0.9191717505455017,0.9191717505455017,0.0,6,0.42985302754869203,0.43439418600556856,1.0,-8.276185187652496e-05,0.0,0.0,0.0,-0.004458396605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2877,1969.6,1869.61,108.863,-0.0078252,0.299654,0.0,0.299654,5.016170024871826,0.37202727794647217,0.37202727794647217,0.14458367228507996,0.7885403633117676,0.7885403633117676,0.0,6,0.43089678080595306,0.43543866788748165,1.0,-5.2261095728598496e-05,0.0,0.0,0.0,-0.0044896259857999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2878,1970.22,1870.22,108.909,-0.0116628,0.30105,0.0,0.30105,4.98553991317749,0.45617958903312683,0.45617958903312683,0.08415231108665466,0.28264811635017395,0.28264811635017395,0.0,6,0.43105711338094616,0.4356063725345992,1.0,-1.7704028653062753e-05,0.0,0.0,0.0,-0.0045315551249999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2879,1970.84,1870.84,108.988,-0.0182546,0.302959,0.0,0.302959,4.937260150909424,0.4033518135547638,0.4033518135547638,-0.05282777547836304,0.7431098818778992,0.7431098818778992,0.0,6,0.4312831810640401,0.43587936578274505,1.0,-6.976934654980838e-06,0.0,0.0,0.0,-0.00458920778405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2880,1971.45,1871.45,109.179,-0.0262387,0.305392,0.0,0.305392,4.879149913787842,0.2416129857301712,0.2416129857301712,-0.1617388278245926,0.7220168113708496,0.7220168113708496,0.0,6,0.4318370635241238,0.436565675828389,1.0,-6.539862106518302e-05,0.0,0.0,0.0,-0.0046632136832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2881,1972.07,1872.07,109.295,-0.0319045,0.308133,0.0,0.308133,4.831520080566406,0.0907297134399414,0.0907297134399414,-0.1508832722902298,0.22824503481388092,0.22824503481388092,0.0,6,0.4321533050524416,0.4369575167415341,1.0,-5.691440464251907e-05,0.0,0.0,0.0,-0.00474729728445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2882,1972.69,1872.69,108.515,-0.0312884,0.310622,0.0,0.310622,4.81682014465332,-0.08173219859600067,-0.08173219859600067,-0.17246191203594208,-0.47123172879219055,0.0,0.47123172879219055,6,0.42894889365900646,0.43384755278096415,1.0,-7.435777775773256e-05,0.0,0.0,0.0,-0.0048243013442000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2883,1973.3,1873.3,108.129,-0.0233439,0.312244,0.0,0.312244,4.844510078430176,-0.20713162422180176,-0.20713162422180176,-0.1253994256258011,0.8860974311828613,0.8860974311828613,0.0,6,0.42748402990481077,0.432398158221479,1.0,-3.931253986820205e-05,0.0,0.0,0.0,-0.0048748157768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2884,1973.91,1873.91,108.456,-0.0114163,0.312822,0.0,0.312822,4.901130199432373,-0.025986552238464355,-0.025986552238464355,0.1811450719833374,0.9307197332382202,0.9307197332382202,0.0,6,0.4288208157257583,0.4337957297527179,1.0,-8.203384275962122e-05,0.0,0.0,0.0,-0.0048928801842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2885,1974.52,1874.52,108.717,-0.00371677,0.313034,0.0,0.313034,4.94005012512207,0.16209566593170166,0.16209566593170166,0.18808221817016602,0.5608164072036743,0.5608164072036743,0.0,6,0.42987704472794414,0.4348649962877237,1.0,-8.843730197952482e-05,0.0,0.0,0.0,-0.0048995142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2886,1975.14,1875.14,108.337,-0.00197155,0.313325,0.0,0.313325,4.9472198486328125,0.32702919840812683,0.32702919840812683,0.16493353247642517,-0.23637109994888306,0.0,0.23637109994888306,6,0.42837052232980966,0.43334715778639754,1.0,-6.800767533788e-05,0.0,0.0,0.0,-0.004908627781250001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2887,1975.75,1875.75,107.933,-0.00508148,0.313899,0.0,0.313899,4.926469802856445,0.4256851077079773,0.4256851077079773,0.09865590929985046,0.15663382411003113,0.15663382411003113,0.0,6,0.42677546446009545,0.4317264260412449,1.0,-2.4332471099450804e-05,0.0,0.0,0.0,-0.00492662911005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2888,1976.36,1876.36,108.073,-0.0116676,0.31494,0.0,0.31494,4.8844099044799805,0.2610166072845459,0.2610166072845459,-0.1646685004234314,0.9562838077545166,0.9562838077545166,0.0,6,0.4272354262866335,0.4322625757542128,1.0,-6.778928757925407e-05,0.0,0.0,0.0,-0.0049593601800000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2889,1976.97,1876.97,108.397,-0.0175207,0.316231,0.0,0.316231,4.845099925994873,0.09552762657403946,0.09552762657403946,-0.16548898071050644,0.8069690465927124,0.8069690465927124,0.0,6,0.4284528826048841,0.4335214513797756,1.0,-6.846650684150593e-05,0.0,0.0,0.0,-0.00500010226805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2890,1977.58,1877.58,107.355,-0.0180205,0.317242,0.0,0.317242,4.835259914398193,-0.04827738553285599,-0.04827738553285599,-0.14380501210689545,-0.9243513345718384,0.0,0.9243513345718384,6,0.4242664532686544,0.4293502773006221,1.0,-5.169970376766087e-05,0.0,0.0,0.0,-0.005032124328200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2891,1978.18,1878.19,106.329,-0.01312,0.317618,0.0,0.317618,4.8574700355529785,-0.19519281387329102,-0.19519281387329102,-0.14691542834043503,0.7177624702453613,0.7177624702453613,0.0,6,0.4201813747139431,0.42527939476785426,1.0,-5.3960357711133756e-05,0.0,0.0,0.0,-0.0050440596962000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,2892,1978.79,1878.79,106.297,-0.00182277,0.316904,0.0,0.316904,4.921689987182617,-0.20264190435409546,-0.20264190435409546,-0.007449090480804443,0.9760688543319702,0.9760688543319702,0.0,6,0.4201657476754835,0.425187293658656,1.0,-1.3872237247802843e-07,0.0,0.0,0.0,-0.0050214072608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
